MappingName,OrthologID,GenomeName,GeneID,Annotation,GenomeID,Group,Clade,RefType
AG-432-D09_2717345481,60001830,AG-432-D09,2717345481,hypothetical protein,2716884427,Prochlorococcus,LLIV,SAG
AG-432-D09_2717345380,60001830,AG-432-D09,2717345380,hypothetical protein,2716884427,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157074,60001830,AG-436-J08,2717157074,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157731,60001830,AG-436-J08,2717157731,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157774,60001888,AG-436-J08,2717157774,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717156931,60001888,AG-436-J08,2717156931,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157036,60001888,AG-436-J08,2717157036,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157788,60001888,AG-436-J08,2717157788,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717156930,60001888,AG-436-J08,2717156930,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157042,60001888,AG-436-J08,2717157042,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157783,60001888,AG-436-J08,2717157783,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157773,60001888,AG-436-J08,2717157773,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-J08_2717157691,60002365,AG-436-J08,2717157691,hypothetical protein,2716884270,Prochlorococcus,LLIV,SAG
AG-436-P23_2717364959,60001830,AG-436-P23,2717364959,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717364783,60001830,AG-436-P23,2717364783,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717366284,60001830,AG-436-P23,2717366284,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717364847,60001830,AG-436-P23,2717364847,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717365618,60001830,AG-436-P23,2717365618,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717365393,60001830,AG-436-P23,2717365393,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717366377,60001830,AG-436-P23,2717366377,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717364950,60001830,AG-436-P23,2717364950,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-436-P23_2717366022,60001888,AG-436-P23,2717366022,hypothetical protein,2716884444,Prochlorococcus,LLIV,SAG
AG-463-F02_2717388556,60001830,AG-463-F02,2717388556,hypothetical protein,2716884464,Prochlorococcus,LLIV,SAG
AG-463-F02_2717387820,60001830,AG-463-F02,2717387820,hypothetical protein,2716884464,Prochlorococcus,LLIV,SAG
AG-463-F02_2717387841,60001830,AG-463-F02,2717387841,hypothetical protein,2716884464,Prochlorococcus,LLIV,SAG
AG-463-F02_2717388246,60001888,AG-463-F02,2717388246,hypothetical protein,2716884464,Prochlorococcus,LLIV,SAG
AG-463-P23_2717395291,60001830,AG-463-P23,2717395291,hypothetical protein,2716884471,Prochlorococcus,LLIV,SAG
AG-463-P23_2717395119,60001883,AG-463-P23,2717395119,protein of unknown function (DUF4214),2716884471,Prochlorococcus,LLIV,SAG
AG-463-P23_2717395522,60001883,AG-463-P23,2717395522,protein of unknown function (DUF4214),2716884471,Prochlorococcus,LLIV,SAG
MIT1300_2684594342,60001830,MIT1300,2684594342,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
MIT1300_2684594337,60001830,MIT1300,2684594337,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
MIT1300_2684595234,60001830,MIT1300,2684595234,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
MIT1300_2684594345,60001830,MIT1300,2684594345,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
MIT1300_2684594973,60001830,MIT1300,2684594973,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
MIT1300_2684595239,60001830,MIT1300,2684595239,hypothetical protein,2681813570,Prochlorococcus,LLVII,ISOLATE
AG-363-A06_2667877426,60001830,AG-363-A06,2667877426,hypothetical protein,2667527357,Prochlorococcus,LLVII,SAG
AG-363-A06_2667877677,60001830,AG-363-A06,2667877677,hypothetical protein,2667527357,Prochlorococcus,LLVII,SAG
AG-363-B04_2667881276,60001830,AG-363-B04,2667881276,hypothetical protein,2667527360,Prochlorococcus,LLVII,SAG
AG-363-B04_2667882771,60001830,AG-363-B04,2667882771,hypothetical protein,2667527360,Prochlorococcus,LLVII,SAG
AG-363-B04_2667882664,60001830,AG-363-B04,2667882664,hypothetical protein,2667527360,Prochlorococcus,LLVII,SAG
AG-363-I04_2667802306,60001830,AG-363-I04,2667802306,hypothetical protein,2667527309,Prochlorococcus,LLVII,SAG
AG-363-I04_2667802266,60001830,AG-363-I04,2667802266,hypothetical protein,2667527309,Prochlorococcus,LLVII,SAG
AG-363-J23_2667897126,60001830,AG-363-J23,2667897126,hypothetical protein,2667527370,Prochlorococcus,LLVII,SAG
AG-363-J23_2667896289,60001830,AG-363-J23,2667896289,hypothetical protein,2667527370,Prochlorococcus,LLVII,SAG
AG-363-J23_2667896163,60001830,AG-363-J23,2667896163,hypothetical protein,2667527370,Prochlorococcus,LLVII,SAG
AG-363-L19_2667902069,60001830,AG-363-L19,2667902069,hypothetical protein,2667527374,Prochlorococcus,LLVII,SAG
AG-363-L19_2667901411,60002365,AG-363-L19,2667901411,hypothetical protein,2667527374,Prochlorococcus,LLVII,SAG
AG-363-O06_2667806592,60001830,AG-363-O06,2667806592,hypothetical protein,2667527312,Prochlorococcus,LLVII,SAG
AG-363-O15_2667809361,60001830,AG-363-O15,2667809361,hypothetical protein,2667527313,Prochlorococcus,LLVII,SAG
AG-363-O15_2667808929,60001830,AG-363-O15,2667808929,hypothetical protein,2667527313,Prochlorococcus,LLVII,SAG
AG-363-O15_2667809359,60001830,AG-363-O15,2667809359,hypothetical protein,2667527313,Prochlorococcus,LLVII,SAG
AG-363-O15_2667809362,60001830,AG-363-O15,2667809362,hypothetical protein,2667527313,Prochlorococcus,LLVII,SAG
AG-363-O16_2667809893,60001830,AG-363-O16,2667809893,hypothetical protein,2667527314,Prochlorococcus,LLVII,SAG
AG-363-O16_2667810002,60001830,AG-363-O16,2667810002,hypothetical protein,2667527314,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813036,60001830,AG-363-P01,2667813036,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813156,60001830,AG-363-P01,2667813156,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813112,60001888,AG-363-P01,2667813112,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813165,60001888,AG-363-P01,2667813165,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813166,60001888,AG-363-P01,2667813166,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813043,60002365,AG-363-P01,2667813043,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813144,60002365,AG-363-P01,2667813144,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-363-P01_2667813162,60002365,AG-363-P01,2667813162,hypothetical protein,2667527316,Prochlorococcus,LLVII,SAG
AG-402-K05_2667730308,60001830,AG-402-K05,2667730308,hypothetical protein,2667527265,Prochlorococcus,LLVII,SAG
AG-402-K05_2667730471,60001830,AG-402-K05,2667730471,hypothetical protein,2667527265,Prochlorococcus,LLVII,SAG
AG-409-A19_2717290181,60001830,AG-409-A19,2717290181,hypothetical protein,2716884386,Prochlorococcus,LLVII,SAG
AG-409-A19_2717290497,60001830,AG-409-A19,2717290497,hypothetical protein,2716884386,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294086,60001830,AG-409-B05,2717294086,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294120,60001830,AG-409-B05,2717294120,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294055,60001830,AG-409-B05,2717294055,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294088,60001830,AG-409-B05,2717294088,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717293701,60001830,AG-409-B05,2717293701,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294079,60001830,AG-409-B05,2717294079,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294121,60002365,AG-409-B05,2717294121,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294096,60002365,AG-409-B05,2717294096,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717294023,60002365,AG-409-B05,2717294023,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B05_2717293198,60002365,AG-409-B05,2717293198,hypothetical protein,2716884388,Prochlorococcus,LLVII,SAG
AG-409-B13_2717295657,60001830,AG-409-B13,2717295657,hypothetical protein,2716884389,Prochlorococcus,LLVII,SAG
AG-409-B13_2717294236,60001830,AG-409-B13,2717294236,hypothetical protein,2716884389,Prochlorococcus,LLVII,SAG
AG-409-B13_2717295663,60001830,AG-409-B13,2717295663,hypothetical protein,2716884389,Prochlorococcus,LLVII,SAG
AG-409-B13_2717295660,60001830,AG-409-B13,2717295660,hypothetical protein,2716884389,Prochlorococcus,LLVII,SAG
AG-409-C21_2717297509,60001830,AG-409-C21,2717297509,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-C21_2717297543,60001830,AG-409-C21,2717297543,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-C21_2717297430,60001830,AG-409-C21,2717297430,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-C21_2717297536,60001830,AG-409-C21,2717297536,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-C21_2717297478,60001830,AG-409-C21,2717297478,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-C21_2717296891,60001888,AG-409-C21,2717296891,hypothetical protein,2716884391,Prochlorococcus,LLVII,SAG
AG-409-D20_2717667841,60001888,AG-409-D20,2717667841,hypothetical protein,2716884739,Prochlorococcus,LLVII,SAG
AG-409-E05_2717668770,60001830,AG-409-E05,2717668770,hypothetical protein,2716884740,Prochlorococcus,LLVII,SAG
AG-409-E05_2717668705,60001830,AG-409-E05,2717668705,hypothetical protein,2716884740,Prochlorococcus,LLVII,SAG
AG-409-G20_2717672093,60001830,AG-409-G20,2717672093,hypothetical protein,2716884743,Prochlorococcus,LLVII,SAG
AG-409-G20_2717672061,60001830,AG-409-G20,2717672061,hypothetical protein,2716884743,Prochlorococcus,LLVII,SAG
AG-409-G20_2717672030,60001830,AG-409-G20,2717672030,hypothetical protein,2716884743,Prochlorococcus,LLVII,SAG
AG-409-I21_2717673932,60001830,AG-409-I21,2717673932,hypothetical protein,2716884745,Prochlorococcus,LLVII,SAG
AG-409-I21_2717674486,60001830,AG-409-I21,2717674486,hypothetical protein,2716884745,Prochlorococcus,LLVII,SAG
AG-409-J16_2717677444,60001830,AG-409-J16,2717677444,hypothetical protein,2716884748,Prochlorococcus,LLVII,SAG
AG-409-J16_2717678131,60001830,AG-409-J16,2717678131,hypothetical protein,2716884748,Prochlorococcus,LLVII,SAG
AG-409-J19_2717678779,60001830,AG-409-J19,2717678779,hypothetical protein,2716884749,Prochlorococcus,LLVII,SAG
AG-409-J19_2717678450,60001830,AG-409-J19,2717678450,hypothetical protein,2716884749,Prochlorococcus,LLVII,SAG
AG-409-L14_2717683167,60001830,AG-409-L14,2717683167,hypothetical protein,2716884752,Prochlorococcus,LLVII,SAG
AG-409-L14_2717682113,60001830,AG-409-L14,2717682113,hypothetical protein,2716884752,Prochlorococcus,LLVII,SAG
AG-409-L14_2717683003,60001830,AG-409-L14,2717683003,hypothetical protein,2716884752,Prochlorococcus,LLVII,SAG
AG-409-L18_2717684749,60001830,AG-409-L18,2717684749,hypothetical protein,2716884753,Prochlorococcus,LLVII,SAG
AG-409-L18_2717685084,60001830,AG-409-L18,2717685084,hypothetical protein,2716884753,Prochlorococcus,LLVII,SAG
AG-409-N21_2717300571,60001830,AG-409-N21,2717300571,hypothetical protein,2716884395,Prochlorococcus,LLVII,SAG
AG-409-N21_2717300569,60001830,AG-409-N21,2717300569,hypothetical protein,2716884395,Prochlorococcus,LLVII,SAG
AG-409-N21_2717300762,60001830,AG-409-N21,2717300762,hypothetical protein,2716884395,Prochlorococcus,LLVII,SAG
AG-409-N21_2717301877,60001830,AG-409-N21,2717301877,hypothetical protein,2716884395,Prochlorococcus,LLVII,SAG
AG-409-O23_2717302373,60001830,AG-409-O23,2717302373,hypothetical protein,2716884396,Prochlorococcus,LLVII,SAG
AG-409-O23_2717303323,60001830,AG-409-O23,2717303323,hypothetical protein,2716884396,Prochlorococcus,LLVII,SAG
AG-409-O23_2717302051,60001830,AG-409-O23,2717302051,hypothetical protein,2716884396,Prochlorococcus,LLVII,SAG
AG-409-O23_2717302663,60001830,AG-409-O23,2717302663,hypothetical protein,2716884396,Prochlorococcus,LLVII,SAG
AG-463-N15_2717393338,60001830,AG-463-N15,2717393338,hypothetical protein,2716884469,Prochlorococcus,LLVII,SAG
AG-463-N15_2717392959,60001830,AG-463-N15,2717392959,hypothetical protein,2716884469,Prochlorococcus,LLVII,SAG
AG-463-N15_2717393026,60001830,AG-463-N15,2717393026,hypothetical protein,2716884469,Prochlorococcus,LLVII,SAG
AG-463-N15_2717392955,60001830,AG-463-N15,2717392955,hypothetical protein,2716884469,Prochlorococcus,LLVII,SAG
AG-463-P14_2717394561,60001830,AG-463-P14,2717394561,hypothetical protein,2716884470,Prochlorococcus,LLVII,SAG
AG-673-A10_2717542845,60001830,AG-673-A10,2717542845,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-A10_2717541265,60001830,AG-673-A10,2717541265,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-A10_2717542277,60001830,AG-673-A10,2717542277,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-A10_2717542212,60001830,AG-673-A10,2717542212,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-A10_2717543056,60001888,AG-673-A10,2717543056,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-A10_2717542369,60001888,AG-673-A10,2717542369,hypothetical protein,2716884616,Synechococcus,5.1A-CRD2,SAG
AG-673-B04_2717587584,60001830,AG-673-B04,2717587584,hypothetical protein,2716884666,Synechococcus,5.1A-CRD2,SAG
AG-673-B04_2717588825,60001830,AG-673-B04,2717588825,hypothetical protein,2716884666,Synechococcus,5.1A-CRD2,SAG
AG-673-B04_2717587581,60001830,AG-673-B04,2717587581,hypothetical protein,2716884666,Synechococcus,5.1A-CRD2,SAG
AG-673-B04_2717588628,60001830,AG-673-B04,2717588628,hypothetical protein,2716884666,Synechococcus,5.1A-CRD2,SAG
AG-673-B04_2717587183,60001830,AG-673-B04,2717587183,hypothetical protein,2716884666,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544626,60001830,AG-673-B08,2717544626,hypothetical protein,2716884617,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544505,60001830,AG-673-B08,2717544505,hypothetical protein,2716884617,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544241,60001830,AG-673-B08,2717544241,hypothetical protein,2716884617,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544504,60001830,AG-673-B08,2717544504,hypothetical protein,2716884617,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544752,60001883,AG-673-B08,2717544752,protein of unknown function (DUF4214),2716884617,Synechococcus,5.1A-CRD2,SAG
AG-673-B08_2717544167,60001888,AG-673-B08,2717544167,hypothetical protein,2716884617,Synechococcus,5.1A-CRD2,SAG
AG-676-A03_2717547519,60001830,AG-676-A03,2717547519,hypothetical protein,2716884619,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717553837,60001830,AG-676-F02,2717553837,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717553691,60001830,AG-676-F02,2717553691,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717552908,60001830,AG-676-F02,2717552908,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717553904,60001830,AG-676-F02,2717553904,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717552545,60001830,AG-676-F02,2717552545,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717553926,60001830,AG-676-F02,2717553926,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717553287,60001883,AG-676-F02,2717553287,protein of unknown function (DUF4214),2716884622,Synechococcus,5.1A-CRD2,SAG
AG-676-F02_2717552890,60001888,AG-676-F02,2717552890,hypothetical protein,2716884622,Synechococcus,5.1A-CRD2,SAG
AG-679-B05_2717597566,60001830,AG-679-B05,2717597566,hypothetical protein,2716884670,Synechococcus,5.1A-CRD2,SAG
AG-679-B05_2717596773,60001830,AG-679-B05,2717596773,hypothetical protein,2716884670,Synechococcus,5.1A-CRD2,SAG
AG-679-B05_2717598111,60001830,AG-679-B05,2717598111,hypothetical protein,2716884670,Synechococcus,5.1A-CRD2,SAG
AG-679-B05_2717596393,60001888,AG-679-B05,2717596393,hypothetical protein,2716884670,Synechococcus,5.1A-CRD2,SAG
AG-679-B21_2717555053,60001830,AG-679-B21,2717555053,hypothetical protein,2716884623,Synechococcus,5.1A-CRD2,SAG
AG-679-B21_2717554159,60001830,AG-679-B21,2717554159,hypothetical protein,2716884623,Synechococcus,5.1A-CRD2,SAG
AG-679-B21_2717554886,60001830,AG-679-B21,2717554886,hypothetical protein,2716884623,Synechococcus,5.1A-CRD2,SAG
AG-679-B21_2717555152,60001888,AG-679-B21,2717555152,hypothetical protein,2716884623,Synechococcus,5.1A-CRD2,SAG
AG-679-B21_2717554422,60001888,AG-679-B21,2717554422,hypothetical protein,2716884623,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557624,60001830,AG-679-D13,2717557624,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557288,60001830,AG-679-D13,2717557288,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717556512,60001830,AG-679-D13,2717556512,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557116,60001830,AG-679-D13,2717557116,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717556516,60001830,AG-679-D13,2717556516,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717555904,60001830,AG-679-D13,2717555904,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557575,60001830,AG-679-D13,2717557575,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557193,60001888,AG-679-D13,2717557193,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557319,60001888,AG-679-D13,2717557319,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
AG-679-D13_2717557524,60001888,AG-679-D13,2717557524,hypothetical protein,2716884624,Synechococcus,5.1A-CRD2,SAG
WH8109_2563723374,60001830,WH8109,2563723374,hypothetical protein,2563366603,Synechococcus,5.1A-II,ISOLATE
WH8109_2563723863,60002365,WH8109,2563723863,hypothetical protein,2563366603,Synechococcus,5.1A-II,ISOLATE
WH8109_2563725011,60002365,WH8109,2563725011,hypothetical protein,2563366603,Synechococcus,5.1A-II,ISOLATE
WH8109_2563725051,60002365,WH8109,2563725051,hypothetical protein,2563366603,Synechococcus,5.1A-II,ISOLATE
AG-670-A04_2717524040,60001830,AG-670-A04,2717524040,hypothetical protein,2716884607,Synechococcus,5.1A-II,SAG
AG-670-A04_2717523259,60001888,AG-670-A04,2717523259,hypothetical protein,2716884607,Synechococcus,5.1A-II,SAG
AG-670-A19_2717527506,60001830,AG-670-A19,2717527506,hypothetical protein,2716884609,Synechococcus,5.1A-II,SAG
AG-670-A19_2717527511,60001830,AG-670-A19,2717527511,hypothetical protein,2716884609,Synechococcus,5.1A-II,SAG
AG-670-B23_2717530054,60001830,AG-670-B23,2717530054,hypothetical protein,2716884610,Synechococcus,5.1A-II,SAG
AG-670-B23_2717530284,60002365,AG-670-B23,2717530284,hypothetical protein,2716884610,Synechococcus,5.1A-II,SAG
AG-670-G20_2717538844,60001830,AG-670-G20,2717538844,hypothetical protein,2716884614,Synechococcus,5.1A-II,SAG
AG-670-G20_2717538269,60001830,AG-670-G20,2717538269,hypothetical protein,2716884614,Synechococcus,5.1A-II,SAG
AG-670-G20_2717537936,60002365,AG-670-G20,2717537936,hypothetical protein,2716884614,Synechococcus,5.1A-II,SAG
WH8102_2607660074,60001830,WH8102,2607660074,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607659850,60001830,WH8102,2607659850,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607658678,60001830,WH8102,2607658678,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607659526,60001830,WH8102,2607659526,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607659640,60001830,WH8102,2607659640,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607659966,60001883,WH8102,2607659966,protein of unknown function (DUF4214),2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607659965,60001883,WH8102,2607659965,protein of unknown function (DUF4214),2606217514,Synechococcus,5.1A-III,ISOLATE
WH8102_2607660392,60001888,WH8102,2607660392,hypothetical protein,2606217514,Synechococcus,5.1A-III,ISOLATE
WH8103_2688544640,60001830,WH8103,2688544640,hypothetical protein,2687453380,Synechococcus,5.1A-III,ISOLATE
WH8103_2688545209,60001830,WH8103,2688545209,hypothetical protein,2687453380,Synechococcus,5.1A-III,ISOLATE
WH8103_2688544763,60001830,WH8103,2688544763,hypothetical protein,2687453380,Synechococcus,5.1A-III,ISOLATE
WH8103_2688545105,60001883,WH8103,2688545105,protein of unknown function (DUF4214),2687453380,Synechococcus,5.1A-III,ISOLATE
WH8103_2688545536,60001888,WH8103,2688545536,hypothetical protein,2687453380,Synechococcus,5.1A-III,ISOLATE
AG-670-A05_2717526270,60001830,AG-670-A05,2717526270,hypothetical protein,2716884608,Synechococcus,5.1A-III,SAG
AG-670-A05_2717526134,60001830,AG-670-A05,2717526134,hypothetical protein,2716884608,Synechococcus,5.1A-III,SAG
AG-670-A05_2717525389,60001830,AG-670-A05,2717525389,hypothetical protein,2716884608,Synechococcus,5.1A-III,SAG
AG-670-A05_2717526231,60001888,AG-670-A05,2717526231,hypothetical protein,2716884608,Synechococcus,5.1A-III,SAG
BL107_2624165431,60001888,BL107,2624165431,hypothetical protein,2623620351,Synechococcus,5.1A-IV,ISOLATE
CC9902_2606887151,60001830,CC9902,2606887151,hypothetical protein,2606217272,Synechococcus,5.1A-IV,ISOLATE
CC9902_2606887094,60001830,CC9902,2606887094,hypothetical protein,2606217272,Synechococcus,5.1A-IV,ISOLATE
AG-683-A22_2717561532,60001830,AG-683-A22,2717561532,hypothetical protein,2716884627,Synechococcus,5.1A-IV,SAG
AG-683-A22_2717561431,60001830,AG-683-A22,2717561431,hypothetical protein,2716884627,Synechococcus,5.1A-IV,SAG
AG-683-B03_2717603563,60001830,AG-683-B03,2717603563,hypothetical protein,2716884673,Synechococcus,5.1A-IV,SAG
AG-683-B03_2717603759,60001830,AG-683-B03,2717603759,hypothetical protein,2716884673,Synechococcus,5.1A-IV,SAG
AG-683-B03_2717604465,60002365,AG-683-B03,2717604465,hypothetical protein,2716884673,Synechococcus,5.1A-IV,SAG
AG-683-B21_2717606068,60001830,AG-683-B21,2717606068,hypothetical protein,2716884674,Synechococcus,5.1A-IV,SAG
AG-683-B21_2717605898,60001830,AG-683-B21,2717605898,hypothetical protein,2716884674,Synechococcus,5.1A-IV,SAG
AG-683-B21_2717605202,60001830,AG-683-B21,2717605202,hypothetical protein,2716884674,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717561891,60001830,AG-683-C23,2717561891,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717562290,60001830,AG-683-C23,2717562290,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717563599,60001830,AG-683-C23,2717563599,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717563597,60001830,AG-683-C23,2717563597,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717561918,60001830,AG-683-C23,2717561918,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717563766,60001830,AG-683-C23,2717563766,hypothetical protein,2716884628,Synechococcus,5.1A-IV,SAG
AG-683-C23_2717562322,60001883,AG-683-C23,2717562322,protein of unknown function (DUF4214),2716884628,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717567336,60001830,AG-686-B21,2717567336,hypothetical protein,2716884631,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717568493,60001830,AG-686-B21,2717568493,hypothetical protein,2716884631,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717568489,60001830,AG-686-B21,2717568489,hypothetical protein,2716884631,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717567820,60001830,AG-686-B21,2717567820,hypothetical protein,2716884631,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717568867,60001830,AG-686-B21,2717568867,hypothetical protein,2716884631,Synechococcus,5.1A-IV,SAG
AG-686-B21_2717567502,60001883,AG-686-B21,2717567502,protein of unknown function (DUF4214),2716884631,Synechococcus,5.1A-IV,SAG
AG-686-C21_2717608854,60001830,AG-686-C21,2717608854,hypothetical protein,2716884677,Synechococcus,5.1A-IV,SAG
AG-686-C21_2717609544,60001830,AG-686-C21,2717609544,hypothetical protein,2716884677,Synechococcus,5.1A-IV,SAG
AG-686-C21_2717608510,60001830,AG-686-C21,2717608510,hypothetical protein,2716884677,Synechococcus,5.1A-IV,SAG
AG-686-C21_2717608878,60001830,AG-686-C21,2717608878,hypothetical protein,2716884677,Synechococcus,5.1A-IV,SAG
AG-686-C23_2717609907,60001830,AG-686-C23,2717609907,hypothetical protein,2716884678,Synechococcus,5.1A-IV,SAG
CC9616_2517174904,60001830,CC9616,2517174904,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517174483,60001830,CC9616,2517174483,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517174281,60001830,CC9616,2517174281,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517173409,60001830,CC9616,2517173409,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517174275,60001830,CC9616,2517174275,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
